DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000,1,1080000,99999999999999,20,100,50,2,300,2,0.5,5,-100,0.1,1,False,/home/moritz_s/Documents/RKIM_1/F_u_E_Drohnenrennen/GitRepo/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M1_R6_O8_A2_TR1_T1_20250410-005410/save-04.10.2025_00.54.10/results/save-04.10.2025_00.54.10/_750000_steps.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
113,kein_Terminated,Zeit abgelaufen,0.71,282,-1820.0,300.5,24,2,20250410-151650
114,kein_Terminated,Zeit abgelaufen,0.52,391,-12781.0,300.5,24,5,20250410-151713
115,kein_Terminated,Zeit abgelaufen,0.7,392,-8893.0,300.5,24,5,20250410-151737
116,kein_Terminated,Zeit abgelaufen,0.53,478,-24045.0,300.5,24,3,20250410-151800
117,kein_Terminated,Zeit abgelaufen,0.41,541,-42957.0,300.5,24,3,20250410-151826
118,kein_Terminated,Zeit abgelaufen,0.43,499,-33777.0,300.5,24,6,20250410-151851
119,kein_Terminated,Zeit abgelaufen,0.1,309,-13023.0,300.5,23,7,20250410-151915
120,kein_Terminated,Zeit abgelaufen,0.2,44,2208.0,300.5,23,7,20250410-151938
121,kein_Terminated,Zeit abgelaufen,0.17,421,-7201.0,300.5,23,5,20250410-152001
122,kein_Terminated,Zeit abgelaufen,0.1,124,-502.0,300.5,23,5,20250410-152023
123,kein_Terminated,Zeit abgelaufen,0.21,152,-262.0,300.5,23,7,20250410-152046
124,kein_Terminated,Zeit abgelaufen,0.2,304,-7730.0,300.5,23,7,20250410-152110
125,kein_Terminated,Zeit abgelaufen,0.13,288,-11394.0,300.5,23,6,20250410-152133
126,kein_Terminated,Zeit abgelaufen,0.27,217,2757.0,300.5,24,3,20250410-152156
127,kein_Terminated,Zeit abgelaufen,0.09,404,-9013.0,300.5,24,3,20250410-152220
128,kein_Terminated,Zeit abgelaufen,0.06,340,-6468.0,300.5,24,4,20250410-152243
129,kein_Terminated,Zeit abgelaufen,0.22,191,2189.0,300.5,24,4,20250410-152306
130,kein_Terminated,Zeit abgelaufen,0.24,171,1928.0,300.5,24,5,20250410-152330
131,kein_Terminated,Zeit abgelaufen,0.21,270,-8059.0,300.5,24,5,20250410-152353
132,kein_Terminated,Zeit abgelaufen,0.18,129,1859.0,300.5,24,8,20250410-152416
133,kein_Terminated,Zeit abgelaufen,0.15,176,533.0,300.5,24,1,20250410-152440
134,kein_Terminated,Zeit abgelaufen,0.11,260,-2152.0,300.5,24,1,20250410-152503
135,kein_Terminated,Zeit abgelaufen,0.13,78,1861.0,300.5,24,2,20250410-152526
136,kein_Terminated,Zeit abgelaufen,0.26,144,2657.0,300.5,24,2,20250410-152549
137,kein_Terminated,Zeit abgelaufen,0.2,53,2075.0,300.5,24,3,20250410-152612
138,kein_Terminated,Zeit abgelaufen,0.11,29,1537.0,300.5,24,3,20250410-152636
139,kein_Terminated,Zeit abgelaufen,0.18,196,1426.0,300.5,24,2,20250410-152658
140,kein_Terminated,Zeit abgelaufen,0.15,111,1297.0,300.5,23,7,20250410-152722
141,kein_Terminated,Zeit abgelaufen,0.17,78,2034.0,300.5,23,7,20250410-152745
142,kein_Terminated,Zeit abgelaufen,0.15,39,2020.0,300.5,23,8,20250410-152808
143,kein_Terminated,Zeit abgelaufen,0.15,27,1717.0,300.5,23,8,20250410-152831
144,kein_Terminated,Zeit abgelaufen,0.16,39,2185.0,300.5,23,4,20250410-152854
145,kein_Terminated,Zeit abgelaufen,0.21,123,2311.0,300.5,23,4,20250410-152917
146,kein_Terminated,Zeit abgelaufen,0.09,264,-11183.0,300.5,23,9,20250410-152940
147,kein_Terminated,Zeit abgelaufen,0.16,30,2164.0,300.5,23,2,20250410-153003
148,kein_Terminated,Zeit abgelaufen,0.18,52,2332.0,300.5,23,2,20250410-153026
149,kein_Terminated,Zeit abgelaufen,0.15,8,2081.0,300.5,23,0,20250410-153049
150,kein_Terminated,Zeit abgelaufen,0.12,4,1773.0,300.5,23,0,20250410-153112
151,kein_Terminated,Zeit abgelaufen,0.28,106,2226.0,300.5,23,3,20250410-153134
