DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250412-011854/save-04.12.2025_01.18.54/final_model.zip,20,8,4,"(0, 5, 8, 15, 26)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250410-011939_TEST_WITH_ADOPTED_MAZES

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
109,kein_Terminated,Zeit abgelaufen,0.34,282,-2981.0,300.5,8,4,20250414-004329
110,kein_Terminated,Zeit abgelaufen,0.28,317,-2447.25,300.5,8,4,20250414-004340
111,kein_Terminated,Zeit abgelaufen,0.13,530,-17609.5,300.5,8,5,20250414-004351
112,kein_Terminated,Zeit abgelaufen,0.16,495,-8383.5,300.5,15,8,20250414-004403
113,kein_Terminated,Zeit abgelaufen,0.18,314,-8042.75,300.5,15,8,20250414-004415
114,kein_Terminated,Zeit abgelaufen,0.24,354,-4772.0,300.5,15,5,20250414-004428
115,kein_Terminated,Zeit abgelaufen,0.23,458,-6834.25,300.5,15,5,20250414-004440
116,kein_Terminated,Zeit abgelaufen,0.1,502,-12403.5,300.5,15,2,20250414-004452
117,kein_Terminated,Zeit abgelaufen,0.12,463,-10152.5,300.5,15,2,20250414-004504
118,kein_Terminated,Zeit abgelaufen,0.34,388,-9669.75,300.5,15,9,20250414-004517
119,kein_Terminated,Zeit abgelaufen,0.19,379,-3779.25,300.5,26,9,20250414-004532
120,kein_Terminated,Zeit abgelaufen,0.3,313,-1342.25,300.5,26,9,20250414-004547
121,kein_Terminated,Zeit abgelaufen,0.2,183,737.75,300.5,26,0,20250414-004602
122,kein_Terminated,Zeit abgelaufen,0.27,271,-953.0,300.5,26,0,20250414-004617
123,kein_Terminated,Zeit abgelaufen,0.25,364,-5610.0,300.5,26,1,20250414-004632
124,kein_Terminated,Zeit abgelaufen,0.28,234,-813.0,300.5,26,1,20250414-004648
125,kein_Terminated,Zeit abgelaufen,0.17,480,-15303.25,300.5,26,5,20250414-004703
126,kein_Terminated,Zeit abgelaufen,0.15,456,-27513.25,300.5,0,8,20250414-004714
127,kein_Terminated,Zeit abgelaufen,0.3,396,-6681.0,300.5,0,8,20250414-004724
