DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,0,50000,1,650000,99999,100,100,50,2,0.5,5,-10,0.1,0,8,3,False,,"(0, 5, 8, 15, 26)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250423-004900

Runde,Terminated,Truncated,Map-Abgedeckt,"Wand berührungen(Raycast<=0,1)",Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
795,kein_Terminated,Zeit abgelaufen,0.27,91,2470,300.5,0,9,20250424-135039
796,kein_Terminated,Zeit abgelaufen,0.32,96,3052,300.5,0,9,20250424-135053
797,kein_Terminated,Zeit abgelaufen,0.35,71,3710,300.5,0,8,20250424-135106
798,kein_Terminated,Zeit abgelaufen,0.26,51,2762,300.5,0,6,20250424-135120
799,kein_Terminated,Zeit abgelaufen,0.3,109,2662,300.5,0,6,20250424-135134
800,kein_Terminated,Zeit abgelaufen,0.3,46,3352,300.5,0,9,20250424-135148
801,kein_Terminated,Zeit abgelaufen,0.32,108,2940,300.5,0,9,20250424-135201
802,kein_Terminated,Zeit abgelaufen,0.33,54,3580,300.5,0,6,20250424-135215
803,kein_Terminated,Zeit abgelaufen,0.28,109,2494,300.5,0,6,20250424-135229
804,kein_Terminated,Zeit abgelaufen,0.35,24,4224,300.5,0,2,20250424-135243
805,kein_Terminated,Zeit abgelaufen,0.3,106,2400,300.5,26,8,20250424-135300
806,kein_Terminated,Zeit abgelaufen,0.23,28,2408,300.5,26,8,20250424-135318
807,kein_Terminated,Zeit abgelaufen,0.22,32,2220,300.5,26,0,20250424-135336
808,kein_Terminated,Zeit abgelaufen,0.31,54,3044,300.5,26,0,20250424-135355
809,kein_Terminated,Zeit abgelaufen,0.38,76,3664,300.5,26,4,20250424-135413
810,kein_Terminated,Zeit abgelaufen,0.35,93,3070,300.5,26,4,20250424-135431
811,kein_Terminated,Zeit abgelaufen,0.3,105,2446,300.5,26,6,20250424-135449
812,kein_Terminated,Zeit abgelaufen,0.21,74,1848,300.5,15,1,20250424-135503
813,kein_Terminated,Zeit abgelaufen,0.16,50,1412,300.5,15,1,20250424-135517
814,kein_Terminated,Zeit abgelaufen,0.23,131,1562,300.5,15,7,20250424-135531
815,kein_Terminated,Zeit abgelaufen,0.21,148,1132,300.5,15,7,20250424-135545
816,kein_Terminated,Zeit abgelaufen,0.21,116,1348,300.5,15,5,20250424-135559
817,kein_Terminated,Zeit abgelaufen,0.31,205,1726,300.5,15,5,20250424-135614
818,kein_Terminated,Zeit abgelaufen,0.22,75,1910,300.5,15,3,20250424-135628
819,kein_Terminated,Zeit abgelaufen,0.3,91,2946,300.5,0,9,20250424-135642
820,kein_Terminated,Zeit abgelaufen,0.28,66,2856,300.5,0,9,20250424-135655
821,kein_Terminated,Zeit abgelaufen,0.27,100,2380,300.5,0,6,20250424-135709
822,kein_Terminated,Zeit abgelaufen,0.28,90,2648,300.5,0,6,20250424-135723
823,kein_Terminated,Zeit abgelaufen,0.32,100,3136,300.5,0,6,20250424-135736
824,kein_Terminated,Zeit abgelaufen,0.27,52,2908,300.5,0,6,20250424-135750
825,kein_Terminated,Zeit abgelaufen,0.18,25,1978,300.5,0,2,20250424-135804
826,kein_Terminated,Zeit abgelaufen,0.15,106,748,300.5,0,2,20250424-135817
827,kein_Terminated,Zeit abgelaufen,0.19,19,2154,300.5,0,2,20250424-135831
828,kein_Terminated,Zeit abgelaufen,0.31,35,3534,300.5,0,4,20250424-135844
829,kein_Terminated,Zeit abgelaufen,0.31,57,3382,300.5,0,4,20250424-135858
830,kein_Terminated,Zeit abgelaufen,0.37,76,3916,300.5,0,7,20250424-135912
10,kein_Terminated,Zeit abgelaufen,0.16,32,1660,300.5,15,7,20250424-135935
831,kein_Terminated,Zeit abgelaufen,0.28,84,2744,300.5,0,7,20250424-135940
832,kein_Terminated,Zeit abgelaufen,0.28,106,2492,300.5,0,5,20250424-135954
833,kein_Terminated,Zeit abgelaufen,0.33,66,3584,300.5,0,7,20250424-140007
834,kein_Terminated,Zeit abgelaufen,0.32,66,3432,300.5,0,7,20250424-140021
835,kein_Terminated,Zeit abgelaufen,0.39,86,4056,300.5,0,7,20250424-140035
836,kein_Terminated,Zeit abgelaufen,0.37,74,3992,300.5,0,7,20250424-140048
837,kein_Terminated,Zeit abgelaufen,0.29,51,3142,300.5,0,6,20250424-140102
838,kein_Terminated,Zeit abgelaufen,0.31,45,3518,300.5,0,6,20250424-140116
839,kein_Terminated,Zeit abgelaufen,0.2,16,2380,300.5,0,1,20250424-140129
840,kein_Terminated,Zeit abgelaufen,0.25,83,2082,300.5,26,2,20250424-140147
841,kein_Terminated,Zeit abgelaufen,0.2,61,1706,300.5,26,2,20250424-140205
842,kein_Terminated,Zeit abgelaufen,0.29,42,2924,300.5,26,0,20250424-140223
843,kein_Terminated,Zeit abgelaufen,0.15,62,1078,300.5,26,0,20250424-140241
844,kein_Terminated,Zeit abgelaufen,0.16,79,978,300.5,26,0,20250424-140258
845,kein_Terminated,Zeit abgelaufen,0.14,69,910,300.5,26,0,20250424-140316
846,kein_Terminated,Zeit abgelaufen,0.34,102,2976,300.5,26,4,20250424-140334
847,kein_Terminated,Zeit abgelaufen,0.34,79,3182,300.5,26,5,20250424-140351
848,kein_Terminated,Zeit abgelaufen,0.38,77,3586,300.5,26,5,20250424-140409
849,kein_Terminated,Zeit abgelaufen,0.17,85,1142,300.5,26,2,20250424-140427
850,kein_Terminated,Zeit abgelaufen,0.19,165,498,300.5,26,2,20250424-140445
851,kein_Terminated,Zeit abgelaufen,0.11,87,382,300.5,26,1,20250424-140503
852,kein_Terminated,Zeit abgelaufen,0.25,75,2134,300.5,26,1,20250424-140521
853,kein_Terminated,Zeit abgelaufen,0.11,122,0,300.5,26,1,20250424-140538
854,kein_Terminated,Zeit abgelaufen,0.26,36,3008,300.5,5,4,20250424-140552
855,kein_Terminated,Zeit abgelaufen,0.32,25,3898,300.5,5,4,20250424-140605
856,kein_Terminated,Zeit abgelaufen,0.37,50,4280,300.5,5,3,20250424-140618
857,kein_Terminated,Zeit abgelaufen,0.25,44,2748,300.5,5,3,20250424-140631
858,kein_Terminated,Zeit abgelaufen,0.35,10,4356,300.5,5,5,20250424-140644
859,kein_Terminated,Zeit abgelaufen,0.34,20,4096,300.5,5,5,20250424-140658
860,kein_Terminated,Zeit abgelaufen,0.3,27,3562,300.5,5,3,20250424-140711
861,kein_Terminated,Zeit abgelaufen,0.22,97,1770,300.5,15,9,20250424-140726
862,kein_Terminated,Zeit abgelaufen,0.1,48,640,300.5,15,9,20250424-140740
863,kein_Terminated,Zeit abgelaufen,0.31,91,2898,300.5,15,7,20250424-140754
864,kein_Terminated,Zeit abgelaufen,0.23,239,406,300.5,15,7,20250424-140809
865,kein_Terminated,Zeit abgelaufen,0.24,98,2004,300.5,15,8,20250424-140824
866,kein_Terminated,Zeit abgelaufen,0.19,66,1596,300.5,15,8,20250424-140838
867,kein_Terminated,Zeit abgelaufen,0.22,168,1060,300.5,15,5,20250424-140852
868,kein_Terminated,Zeit abgelaufen,0.27,105,2082,300.5,26,0,20250424-140910
869,kein_Terminated,Zeit abgelaufen,0.15,74,948,300.5,26,0,20250424-140928
870,kein_Terminated,Zeit abgelaufen,0.28,77,2462,300.5,26,3,20250424-140946
871,kein_Terminated,Zeit abgelaufen,0.31,136,2180,300.5,26,3,20250424-141004
872,kein_Terminated,Zeit abgelaufen,0.22,46,2068,300.5,26,6,20250424-141022
873,kein_Terminated,Zeit abgelaufen,0.33,82,2952,300.5,26,6,20250424-141040
874,kein_Terminated,Zeit abgelaufen,0.39,73,3878,300.5,26,4,20250424-141058
875,kein_Terminated,Zeit abgelaufen,0.21,120,1408,300.5,15,5,20250424-141112
876,kein_Terminated,Zeit abgelaufen,0.27,96,2412,300.5,15,5,20250424-141126
877,kein_Terminated,Zeit abgelaufen,0.22,194,796,300.5,15,7,20250424-141141
878,kein_Terminated,Zeit abgelaufen,0.31,144,2424,300.5,15,7,20250424-141155
879,kein_Terminated,Zeit abgelaufen,0.09,285,-1814,300.5,15,0,20250424-141210
880,kein_Terminated,Zeit abgelaufen,0.09,334,-2336,300.5,15,0,20250424-141224
881,kein_Terminated,Zeit abgelaufen,0.17,79,1274,300.5,15,9,20250424-141239
882,kein_Terminated,Zeit abgelaufen,0.33,95,2870,300.5,26,6,20250424-141257
883,kein_Terminated,Zeit abgelaufen,0.37,92,3364,300.5,26,6,20250424-141315
884,kein_Terminated,Zeit abgelaufen,0.39,39,4152,300.5,26,5,20250424-141333
885,kein_Terminated,Zeit abgelaufen,0.39,75,3810,300.5,26,5,20250424-141350
886,kein_Terminated,Zeit abgelaufen,0.37,117,3126,300.5,26,5,20250424-141408
887,kein_Terminated,Zeit abgelaufen,0.33,118,2608,300.5,26,5,20250424-141426
888,kein_Terminated,Zeit abgelaufen,0.09,74,196,300.5,26,8,20250424-141444
889,kein_Terminated,Zeit abgelaufen,0.24,42,2644,300.5,0,4,20250424-141458
890,kein_Terminated,Zeit abgelaufen,0.23,46,2452,300.5,0,4,20250424-141512
891,kein_Terminated,Zeit abgelaufen,0.46,109,4782,300.5,0,7,20250424-141525
892,kein_Terminated,Zeit abgelaufen,0.41,73,4482,300.5,0,7,20250424-141539
893,kein_Terminated,Zeit abgelaufen,0.17,103,1030,300.5,0,1,20250424-141552
894,kein_Terminated,Zeit abgelaufen,0.2,59,1910,300.5,0,1,20250424-141606
895,kein_Terminated,Zeit abgelaufen,0.22,57,2190,300.5,0,1,20250424-141619
896,kein_Terminated,Zeit abgelaufen,0.2,52,1948,300.5,0,1,20250424-141633
897,kein_Terminated,Zeit abgelaufen,0.23,98,1948,300.5,0,1,20250424-141647
898,kein_Terminated,Zeit abgelaufen,0.23,123,1610,300.5,0,0,20250424-141700
899,kein_Terminated,Zeit abgelaufen,0.32,39,3678,300.5,0,0,20250424-141714
900,kein_Terminated,Zeit abgelaufen,0.33,53,3606,300.5,0,9,20250424-141727
901,kein_Terminated,Zeit abgelaufen,0.34,74,3636,300.5,0,9,20250424-141741
902,kein_Terminated,Zeit abgelaufen,0.31,51,3474,300.5,0,8,20250424-141755
903,kein_Terminated,Zeit abgelaufen,0.28,50,3036,300.5,8,1,20250424-141809
904,kein_Terminated,Zeit abgelaufen,0.35,40,4020,300.5,8,1,20250424-141823
905,kein_Terminated,Zeit abgelaufen,0.3,189,1886,300.5,8,4,20250424-141837
906,kein_Terminated,Zeit abgelaufen,0.24,268,380,300.5,8,4,20250424-141851
907,kein_Terminated,Zeit abgelaufen,0.32,165,2350,300.5,8,6,20250424-141905
908,kein_Terminated,Zeit abgelaufen,0.4,115,3910,300.5,8,6,20250424-141919
909,kein_Terminated,Zeit abgelaufen,0.27,196,1424,300.5,8,9,20250424-141932
910,kein_Terminated,Zeit abgelaufen,0.31,32,3644,300.5,5,0,20250424-141946
911,kein_Terminated,Zeit abgelaufen,0.19,25,2190,300.5,5,0,20250424-142000
912,kein_Terminated,Zeit abgelaufen,0.25,39,2834,300.5,5,4,20250424-142013
913,kein_Terminated,Zeit abgelaufen,0.4,20,4912,300.5,5,4,20250424-142026
11,kein_Terminated,Zeit abgelaufen,0.17,83,1082,300.5,26,7,20250424-142053
914,kein_Terminated,Zeit abgelaufen,0.36,23,4390,300.5,5,4,20250424-142058
915,kein_Terminated,Zeit abgelaufen,0.31,23,3706,300.5,5,4,20250424-142111
916,kein_Terminated,Zeit abgelaufen,0.35,45,4086,300.5,5,5,20250424-142124
917,kein_Terminated,Zeit abgelaufen,0.16,49,1554,300.5,5,0,20250424-142137
918,kein_Terminated,Zeit abgelaufen,0.21,33,2258,300.5,5,0,20250424-142151
919,kein_Terminated,Zeit abgelaufen,0.31,51,3486,300.5,5,7,20250424-142204
920,kein_Terminated,Zeit abgelaufen,0.23,67,2274,300.5,5,7,20250424-142218
921,kein_Terminated,Zeit abgelaufen,0.27,52,2880,300.5,5,7,20250424-142231
922,kein_Terminated,Zeit abgelaufen,0.22,76,1996,300.5,5,7,20250424-142245
923,kein_Terminated,Zeit abgelaufen,0.3,29,3502,300.5,5,4,20250424-142258
924,kein_Terminated,Zeit abgelaufen,0.26,57,2438,300.5,26,8,20250424-142316
925,kein_Terminated,Zeit abgelaufen,0.25,69,2162,300.5,26,8,20250424-142334
926,kein_Terminated,Zeit abgelaufen,0.39,76,3832,300.5,26,5,20250424-142352
927,kein_Terminated,Zeit abgelaufen,0.33,64,3140,300.5,26,5,20250424-142410
928,kein_Terminated,Zeit abgelaufen,0.36,83,3326,300.5,26,6,20250424-142428
929,kein_Terminated,Zeit abgelaufen,0.39,74,3816,300.5,26,6,20250424-142446
930,kein_Terminated,Zeit abgelaufen,0.12,80,512,300.5,26,1,20250424-142503
931,kein_Terminated,Zeit abgelaufen,0.05,258,-2008,300.5,15,3,20250424-142517
932,kein_Terminated,Zeit abgelaufen,0.23,153,1282,300.5,15,3,20250424-142531
933,kein_Terminated,Zeit abgelaufen,0.25,106,2060,300.5,15,8,20250424-142546
934,kein_Terminated,Zeit abgelaufen,0.26,101,2198,300.5,15,8,20250424-142600
935,kein_Terminated,Zeit abgelaufen,0.32,130,2628,300.5,15,1,20250424-142616
936,kein_Terminated,Zeit abgelaufen,0.24,119,1806,300.5,15,1,20250424-142631
937,kein_Terminated,Zeit abgelaufen,0.13,122,336,300.5,15,2,20250424-142645
938,kein_Terminated,Zeit abgelaufen,0.24,240,596,300.5,8,9,20250424-142658
939,kein_Terminated,Zeit abgelaufen,0.32,115,2862,300.5,8,9,20250424-142712
940,kein_Terminated,Zeit abgelaufen,0.24,66,2296,300.5,8,1,20250424-142727
941,kein_Terminated,Zeit abgelaufen,0.23,94,1916,300.5,8,1,20250424-142741
942,kein_Terminated,Zeit abgelaufen,0.21,128,1348,300.5,8,8,20250424-142755
943,kein_Terminated,Zeit abgelaufen,0.1,214,-996,300.5,8,8,20250424-142808
944,kein_Terminated,Zeit abgelaufen,0.21,104,1556,300.5,8,8,20250424-142822
945,kein_Terminated,Zeit abgelaufen,0.24,75,2214,300.5,8,1,20250424-142836
946,kein_Terminated,Zeit abgelaufen,0.24,67,2306,300.5,8,1,20250424-142851
947,kein_Terminated,Zeit abgelaufen,0.31,102,2884,300.5,8,8,20250424-142905
948,kein_Terminated,Zeit abgelaufen,0.31,74,3124,300.5,8,8,20250424-142919
949,kein_Terminated,Zeit abgelaufen,0.32,102,2976,300.5,8,5,20250424-142934
950,kein_Terminated,Zeit abgelaufen,0.22,48,2208,300.5,8,5,20250424-142948
951,kein_Terminated,Zeit abgelaufen,0.25,114,1976,300.5,8,1,20250424-143002
952,kein_Terminated,Zeit abgelaufen,0.29,178,1764,300.5,15,5,20250424-143017
953,kein_Terminated,Zeit abgelaufen,0.31,95,2914,300.5,15,5,20250424-143031
954,kein_Terminated,Zeit abgelaufen,0.18,167,490,300.5,15,9,20250424-143046
955,kein_Terminated,Zeit abgelaufen,0.22,131,1318,300.5,15,9,20250424-143100
956,kein_Terminated,Zeit abgelaufen,0.26,85,2294,300.5,15,5,20250424-143114
957,kein_Terminated,Zeit abgelaufen,0.3,110,2580,300.5,15,5,20250424-143129
958,kein_Terminated,Zeit abgelaufen,0.24,128,1724,300.5,15,8,20250424-143143
959,kein_Terminated,Zeit abgelaufen,0.3,48,3412,300.5,5,9,20250424-143157
960,kein_Terminated,Zeit abgelaufen,0.23,71,2170,300.5,5,9,20250424-143210
961,kein_Terminated,Zeit abgelaufen,0.32,22,3820,300.5,5,4,20250424-143223
962,kein_Terminated,Zeit abgelaufen,0.43,53,4978,300.5,5,4,20250424-143237
963,kein_Terminated,Zeit abgelaufen,0.24,17,2902,300.5,5,4,20250424-143250
964,kein_Terminated,Zeit abgelaufen,0.31,33,3650,300.5,5,4,20250424-143303
965,kein_Terminated,Zeit abgelaufen,0.34,32,3984,300.5,5,5,20250424-143317
966,kein_Terminated,Zeit abgelaufen,0.25,113,2034,300.5,0,9,20250424-143330
967,kein_Terminated,Zeit abgelaufen,0.24,65,2362,300.5,0,9,20250424-143344
968,kein_Terminated,Zeit abgelaufen,0.19,95,1390,300.5,0,0,20250424-143357
969,kein_Terminated,Zeit abgelaufen,0.27,52,2944,300.5,0,0,20250424-143411
970,kein_Terminated,Zeit abgelaufen,0.2,128,1288,300.5,0,1,20250424-143425
971,kein_Terminated,Zeit abgelaufen,0.2,63,1922,300.5,0,1,20250424-143439
972,kein_Terminated,Zeit abgelaufen,0.28,198,1572,300.5,0,3,20250424-143453
973,kein_Terminated,Zeit abgelaufen,0.24,210,852,300.5,15,7,20250424-143507
974,kein_Terminated,Zeit abgelaufen,0.22,277,-66,300.5,15,7,20250424-143522
975,kein_Terminated,Zeit abgelaufen,0.11,88,468,300.5,15,9,20250424-143536
976,kein_Terminated,Zeit abgelaufen,0.14,122,420,300.5,15,9,20250424-143551
977,kein_Terminated,Zeit abgelaufen,0.13,394,-2448,300.5,15,1,20250424-143605
978,kein_Terminated,Zeit abgelaufen,0.13,374,-2188,300.5,15,1,20250424-143619
979,kein_Terminated,Zeit abgelaufen,0.24,106,1924,300.5,15,6,20250424-143634
980,kein_Terminated,Zeit abgelaufen,0.16,27,1766,300.5,5,3,20250424-143646
981,kein_Terminated,Zeit abgelaufen,0.18,6,2164,300.5,5,3,20250424-143659
982,kein_Terminated,Zeit abgelaufen,0.27,109,2378,300.5,5,7,20250424-143713
983,kein_Terminated,Zeit abgelaufen,0.28,103,2534,300.5,5,7,20250424-143726
984,kein_Terminated,Zeit abgelaufen,0.36,41,4154,300.5,5,4,20250424-143740
985,kein_Terminated,Zeit abgelaufen,0.17,10,1968,300.5,5,4,20250424-143752
986,kein_Terminated,Zeit abgelaufen,0.17,17,1994,300.5,5,3,20250424-143805
987,kein_Terminated,Zeit abgelaufen,0.23,321,-350,300.5,15,1,20250424-143819
988,kein_Terminated,Zeit abgelaufen,0.26,106,2116,300.5,15,1,20250424-143834
989,kein_Terminated,Zeit abgelaufen,0.24,182,1120,300.5,15,7,20250424-143849
990,kein_Terminated,Zeit abgelaufen,0.18,180,408,300.5,15,7,20250424-143903
991,kein_Terminated,Zeit abgelaufen,0.22,184,928,300.5,15,7,20250424-143917
992,kein_Terminated,Zeit abgelaufen,0.28,172,1724,300.5,15,7,20250424-143932
993,kein_Terminated,Zeit abgelaufen,0.31,131,2482,300.5,15,4,20250424-143946
994,kein_Terminated,Zeit abgelaufen,0.19,96,1404,300.5,0,2,20250424-144000
995,kein_Terminated,Zeit abgelaufen,0.15,66,1156,300.5,0,2,20250424-144013
996,kein_Terminated,Zeit abgelaufen,0.27,372,-256,300.5,0,3,20250424-144027
12,kein_Terminated,Zeit abgelaufen,0.29,18,3148,300.5,26,2,20250424-144055
997,kein_Terminated,Zeit abgelaufen,0.27,323,118,300.5,0,3,20250424-144059
998,kein_Terminated,Zeit abgelaufen,0.2,72,1788,300.5,0,1,20250424-144113
999,kein_Terminated,Zeit abgelaufen,0.21,80,1792,300.5,0,1,20250424-144127
1000,kein_Terminated,Zeit abgelaufen,0.23,68,2152,300.5,0,9,20250424-144140
1001,kein_Terminated,Zeit abgelaufen,0.18,326,-1044,300.5,15,0,20250424-144155
1002,kein_Terminated,Zeit abgelaufen,0.17,240,-296,300.5,15,0,20250424-144209
1003,kein_Terminated,Zeit abgelaufen,0.23,181,1070,300.5,15,1,20250424-144224
1004,kein_Terminated,Zeit abgelaufen,0.18,426,-2136,300.5,15,1,20250424-144239
1005,kein_Terminated,Zeit abgelaufen,0.16,152,400,300.5,15,7,20250424-144253
1006,kein_Terminated,Zeit abgelaufen,0.24,172,1232,300.5,15,7,20250424-144307
1007,kein_Terminated,Zeit abgelaufen,0.06,394,-3340,300.5,15,3,20250424-144321
1008,kein_Terminated,Zeit abgelaufen,0.2,42,2048,300.5,5,1,20250424-144334
1009,kein_Terminated,Zeit abgelaufen,0.19,38,2016,300.5,5,1,20250424-144348
1010,kein_Terminated,Zeit abgelaufen,0.18,60,1688,300.5,5,2,20250424-144401
1011,kein_Terminated,Zeit abgelaufen,0.19,51,1874,300.5,5,2,20250424-144415
1012,kein_Terminated,Zeit abgelaufen,0.24,107,2038,300.5,5,7,20250424-144428
1013,kein_Terminated,Zeit abgelaufen,0.21,122,1396,300.5,5,7,20250424-144442
1014,kein_Terminated,Zeit abgelaufen,0.21,46,2256,300.5,5,2,20250424-144455
1015,kein_Terminated,Zeit abgelaufen,0.16,106,860,300.5,8,9,20250424-144509
1016,kein_Terminated,Zeit abgelaufen,0.22,138,1324,300.5,8,9,20250424-144522
1017,kein_Terminated,Zeit abgelaufen,0.26,70,2604,300.5,8,2,20250424-144536
1018,kein_Terminated,Zeit abgelaufen,0.32,149,2578,300.5,8,2,20250424-144549
1019,kein_Terminated,Zeit abgelaufen,0.26,113,2178,300.5,8,7,20250424-144603
1020,kein_Terminated,Zeit abgelaufen,0.25,198,1136,300.5,8,7,20250424-144617
1021,kein_Terminated,Zeit abgelaufen,0.31,31,3530,300.5,8,5,20250424-144631
1022,kein_Terminated,Zeit abgelaufen,0.28,63,2834,300.5,8,1,20250424-144646
1023,kein_Terminated,Zeit abgelaufen,0.22,84,1928,300.5,8,1,20250424-144700
1024,kein_Terminated,Zeit abgelaufen,0.26,139,1894,300.5,8,9,20250424-144713
1025,kein_Terminated,Zeit abgelaufen,0.15,146,440,300.5,8,9,20250424-144727
1026,kein_Terminated,Zeit abgelaufen,0.34,146,2884,300.5,8,7,20250424-144740
1027,kein_Terminated,Zeit abgelaufen,0.33,147,2686,300.5,8,7,20250424-144754
1028,kein_Terminated,Zeit abgelaufen,0.25,159,1526,300.5,8,2,20250424-144808
1029,kein_Terminated,Zeit abgelaufen,0.24,63,2370,300.5,8,1,20250424-144822
1030,kein_Terminated,Zeit abgelaufen,0.25,71,2414,300.5,8,1,20250424-144837
1031,kein_Terminated,Zeit abgelaufen,0.25,76,2316,300.5,8,1,20250424-144851
1032,kein_Terminated,Zeit abgelaufen,0.26,144,1860,300.5,8,1,20250424-144905
1033,kein_Terminated,Zeit abgelaufen,0.22,91,1842,300.5,8,9,20250424-144919
1034,kein_Terminated,Zeit abgelaufen,0.28,111,2414,300.5,8,9,20250424-144932
1035,kein_Terminated,Zeit abgelaufen,0.35,153,2838,300.5,8,0,20250424-144947
1036,kein_Terminated,Zeit abgelaufen,0.28,260,656,300.5,26,4,20250424-145005
1037,kein_Terminated,Zeit abgelaufen,0.32,101,2658,300.5,26,4,20250424-145023
1038,kein_Terminated,Zeit abgelaufen,0.32,98,2740,300.5,26,6,20250424-145041
1039,kein_Terminated,Zeit abgelaufen,0.31,103,2566,300.5,26,6,20250424-145059
1040,kein_Terminated,Zeit abgelaufen,0.37,86,3380,300.5,26,7,20250424-145117
1041,kein_Terminated,Zeit abgelaufen,0.3,83,2638,300.5,26,7,20250424-145135
1042,kein_Terminated,Zeit abgelaufen,0.37,55,3710,300.5,26,6,20250424-145153
1043,kein_Terminated,Zeit abgelaufen,0.25,50,2632,300.5,5,1,20250424-145206
1044,kein_Terminated,Zeit abgelaufen,0.25,27,2962,300.5,5,1,20250424-145220
1045,kein_Terminated,Zeit abgelaufen,0.18,69,1510,300.5,5,2,20250424-145233
1046,kein_Terminated,Zeit abgelaufen,0.2,49,2062,300.5,5,2,20250424-145247
1047,kein_Terminated,Zeit abgelaufen,0.19,6,2296,300.5,5,3,20250424-145300
1048,kein_Terminated,Zeit abgelaufen,0.36,53,4130,300.5,5,3,20250424-145313
1049,kein_Terminated,Zeit abgelaufen,0.35,28,4256,300.5,5,3,20250424-145327
1050,kein_Terminated,Zeit abgelaufen,0.3,68,2836,300.5,26,6,20250424-145345
1051,kein_Terminated,Zeit abgelaufen,0.38,76,3644,300.5,26,6,20250424-145403
1052,kein_Terminated,Zeit abgelaufen,0.29,159,1722,300.5,26,4,20250424-145421
1053,kein_Terminated,Zeit abgelaufen,0.29,245,926,300.5,26,4,20250424-145440
1054,kein_Terminated,Zeit abgelaufen,0.21,91,1466,300.5,26,7,20250424-145457
1055,kein_Terminated,Zeit abgelaufen,0.27,65,2410,300.5,26,7,20250424-145515
1056,kein_Terminated,Zeit abgelaufen,0.35,66,3372,300.5,26,6,20250424-145533
1057,kein_Terminated,Zeit abgelaufen,0.4,42,4740,300.5,5,6,20250424-145547
1058,kein_Terminated,Zeit abgelaufen,0.34,106,3264,300.5,5,6,20250424-145601
1059,kein_Terminated,Zeit abgelaufen,0.28,35,3278,300.5,5,4,20250424-145614
1060,kein_Terminated,Zeit abgelaufen,0.39,25,4774,300.5,5,4,20250424-145628
1061,kein_Terminated,Zeit abgelaufen,0.25,12,3048,300.5,5,4,20250424-145641
1062,kein_Terminated,Zeit abgelaufen,0.33,16,4084,300.5,5,4,20250424-145654
1063,kein_Terminated,Zeit abgelaufen,0.24,72,2316,300.5,5,8,20250424-145708
1064,kein_Terminated,Zeit abgelaufen,0.27,45,2938,300.5,5,0,20250424-145721
1065,kein_Terminated,Zeit abgelaufen,0.29,62,3044,300.5,5,0,20250424-145735
1066,kein_Terminated,Zeit abgelaufen,0.18,41,1826,300.5,5,0,20250424-145749
1067,kein_Terminated,Zeit abgelaufen,0.28,60,3004,300.5,5,0,20250424-145802
1068,kein_Terminated,Zeit abgelaufen,0.34,42,3908,300.5,5,5,20250424-145816
1069,kein_Terminated,Zeit abgelaufen,0.37,99,3742,300.5,5,5,20250424-145830
1070,kein_Terminated,Zeit abgelaufen,0.18,13,2110,300.5,5,2,20250424-145843
1071,kein_Terminated,Zeit abgelaufen,0.27,207,1238,300.5,15,5,20250424-145858
1072,kein_Terminated,Zeit abgelaufen,0.22,172,916,300.5,15,5,20250424-145912
1073,kein_Terminated,Zeit abgelaufen,0.3,212,1640,300.5,15,4,20250424-145927
1074,kein_Terminated,Zeit abgelaufen,0.1,352,-2384,300.5,15,4,20250424-145940
1075,kein_Terminated,Zeit abgelaufen,0.25,239,650,300.5,15,7,20250424-145955
1076,kein_Terminated,Zeit abgelaufen,0.3,102,2740,300.5,15,7,20250424-150010
1077,kein_Terminated,Zeit abgelaufen,0.27,120,2076,300.5,15,4,20250424-150025
1078,kein_Terminated,Zeit abgelaufen,0.25,78,2416,300.5,0,9,20250424-150039
1079,kein_Terminated,Zeit abgelaufen,0.27,53,2850,300.5,0,9,20250424-150053
13,kein_Terminated,Zeit abgelaufen,0.13,12,1332,300.5,26,5,20250424-150121

Trainingszeit (Stunden)
4.73
