DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O7_A2_TR1_T1_20250410-093525/save-04.10.2025_09.35.25/best_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
175,kein_Terminated,Zeit abgelaufen,0.39,256,1677.75,300.5,24,2,20250410-225350
176,kein_Terminated,Zeit abgelaufen,0.47,265,2960.0,300.5,24,2,20250410-225403
177,kein_Terminated,Zeit abgelaufen,0.43,228,2823.0,300.5,24,5,20250410-225415
178,kein_Terminated,Zeit abgelaufen,0.44,356,1112.75,300.5,24,5,20250410-225428
179,kein_Terminated,Zeit abgelaufen,0.55,201,1013.5,300.5,24,4,20250410-225441
180,kein_Terminated,Zeit abgelaufen,0.2,206,115.75,300.5,24,4,20250410-225454
181,kein_Terminated,Zeit abgelaufen,0.61,266,3104.0,300.5,24,8,20250410-225506
182,kein_Terminated,Zeit abgelaufen,0.27,386,-691.5,300.5,25,8,20250410-225521
183,kein_Terminated,Zeit abgelaufen,0.34,310,914.5,300.5,25,8,20250410-225536
184,kein_Terminated,Zeit abgelaufen,0.1,361,-3585.5,300.5,25,1,20250410-225550
185,kein_Terminated,Zeit abgelaufen,0.1,507,-12165.25,300.5,25,1,20250410-225605
186,kein_Terminated,Zeit abgelaufen,0.09,433,-1852.0,300.5,25,2,20250410-225620
187,kein_Terminated,Zeit abgelaufen,0.11,349,-2337.25,300.5,25,2,20250410-225634
188,kein_Terminated,Zeit abgelaufen,0.14,443,-3025.5,300.5,25,9,20250410-225649
189,kein_Terminated,Zeit abgelaufen,0.19,326,-2252.75,300.5,24,0,20250410-225702
190,kein_Terminated,Zeit abgelaufen,0.29,277,551.25,300.5,24,0,20250410-225714
191,kein_Terminated,Zeit abgelaufen,0.65,143,6779.25,300.5,24,8,20250410-225727
192,kein_Terminated,Zeit abgelaufen,0.32,245,1789.25,300.5,24,8,20250410-225740
193,kein_Terminated,Zeit abgelaufen,0.22,297,-2037.5,300.5,24,1,20250410-225753
194,kein_Terminated,Zeit abgelaufen,0.19,322,109.25,300.5,24,1,20250410-225806
195,kein_Terminated,Zeit abgelaufen,0.34,337,-2629.25,300.5,24,2,20250410-225818
196,kein_Terminated,Zeit abgelaufen,0.3,317,-7723.75,300.5,24,5,20250410-225831
197,kein_Terminated,Zeit abgelaufen,0.34,310,2677.75,300.5,24,5,20250410-225844
198,kein_Terminated,Zeit abgelaufen,0.38,254,4589.0,300.5,24,7,20250410-225857
199,kein_Terminated,Zeit abgelaufen,0.37,246,1953.5,300.5,24,7,20250410-225910
200,kein_Terminated,Zeit abgelaufen,0.18,217,-929.5,300.5,24,1,20250410-225922
201,kein_Terminated,Zeit abgelaufen,0.28,182,2135.25,300.5,24,1,20250410-225935
202,kein_Terminated,Zeit abgelaufen,0.42,226,-1774.75,300.5,24,6,20250410-225948
203,kein_Terminated,Zeit abgelaufen,0.17,224,-280.25,300.5,24,9,20250410-230001
204,kein_Terminated,Zeit abgelaufen,0.15,204,463.25,300.5,24,9,20250410-230014
205,kein_Terminated,Zeit abgelaufen,0.28,268,2027.25,300.5,24,1,20250410-230027
206,kein_Terminated,Zeit abgelaufen,0.29,228,2469.5,300.5,24,1,20250410-230040
207,kein_Terminated,Zeit abgelaufen,0.47,278,3189.5,300.5,24,7,20250410-230052
208,kein_Terminated,Zeit abgelaufen,0.49,108,4888.0,300.5,24,7,20250410-230105
209,kein_Terminated,Zeit abgelaufen,0.58,165,6331.0,300.5,24,7,20250410-230118
210,kein_Terminated,Zeit abgelaufen,0.16,386,405.75,300.5,22,0,20250410-230130
211,kein_Terminated,Zeit abgelaufen,0.4,131,4368.5,300.5,22,0,20250410-230143
212,kein_Terminated,Zeit abgelaufen,0.14,399,-293.25,300.5,22,1,20250410-230155
213,kein_Terminated,Zeit abgelaufen,0.18,284,984.75,300.5,22,1,20250410-230207
214,kein_Terminated,Zeit abgelaufen,0.49,186,5069.5,300.5,22,7,20250410-230219
215,kein_Terminated,Zeit abgelaufen,0.51,198,5120.0,300.5,22,7,20250410-230231
216,kein_Terminated,Zeit abgelaufen,0.46,175,4939.0,300.5,22,3,20250410-230244
217,kein_Terminated,Zeit abgelaufen,0.16,245,87.5,300.5,24,9,20250410-230257
218,kein_Terminated,Zeit abgelaufen,0.38,265,3295.25,300.5,24,9,20250410-230309
219,kein_Terminated,Zeit abgelaufen,0.38,306,2521.25,300.5,24,0,20250410-230322
220,kein_Terminated,Zeit abgelaufen,0.53,128,5296.0,300.5,24,0,20250410-230335
221,kein_Terminated,Zeit abgelaufen,0.57,224,5300.25,300.5,24,0,20250410-230348
222,kein_Terminated,Zeit abgelaufen,0.37,235,3646.25,300.5,24,0,20250410-230401
223,kein_Terminated,Zeit abgelaufen,0.45,338,-476.0,300.5,24,5,20250410-230413
