DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250410-012131/save-04.10.2025_01.21.31/final_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
145,kein_Terminated,Zeit abgelaufen,0.38,353,-2629.0,300.5,24,1,20250410-100626
146,kein_Terminated,Zeit abgelaufen,0.27,341,-1433.5,300.5,24,0,20250410-100639
147,kein_Terminated,Zeit abgelaufen,0.32,407,-496.0,300.5,23,7,20250410-100651
148,kein_Terminated,Zeit abgelaufen,0.39,235,-1961.25,300.5,23,7,20250410-100704
149,kein_Terminated,Zeit abgelaufen,0.27,266,-3215.75,300.5,23,4,20250410-100716
150,kein_Terminated,Zeit abgelaufen,0.46,341,-7179.0,300.5,23,4,20250410-100728
151,kein_Terminated,Zeit abgelaufen,0.51,391,-8355.75,300.5,23,4,20250410-100741
152,kein_Terminated,Zeit abgelaufen,0.25,260,-1170.5,300.5,23,4,20250410-100754
153,kein_Terminated,Zeit abgelaufen,0.4,254,-1655.75,300.5,23,0,20250410-100806
154,kein_Terminated,Zeit abgelaufen,0.43,336,-4898.75,300.5,24,9,20250410-100819
155,kein_Terminated,Zeit abgelaufen,0.21,373,-1968.75,300.5,24,9,20250410-100831
156,kein_Terminated,Zeit abgelaufen,0.44,312,-9662.75,300.5,24,8,20250410-100844
157,kein_Terminated,Zeit abgelaufen,0.44,243,3777.0,300.5,24,8,20250410-100857
158,kein_Terminated,Zeit abgelaufen,0.35,330,1121.75,300.5,24,0,20250410-100909
159,kein_Terminated,Zeit abgelaufen,0.14,360,-749.0,300.5,24,0,20250410-100922
160,kein_Terminated,Zeit abgelaufen,0.31,392,-16933.5,300.5,24,0,20250410-100935
161,kein_Terminated,Zeit abgelaufen,0.01,602,-60521.0,300.5,25,3,20250410-100951
