DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250411-180656/save-04.11.2025_18.06.56/final_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250410-011939

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
142,kein_Terminated,Zeit abgelaufen,0.54,173,3465.0,300.5,22,0,20250412-014857
143,kein_Terminated,Zeit abgelaufen,0.52,154,5135.25,300.5,22,0,20250412-014909
144,kein_Terminated,Zeit abgelaufen,0.4,327,-2796.75,300.5,22,2,20250412-014921
145,kein_Terminated,Zeit abgelaufen,0.26,421,-1320.75,300.5,22,2,20250412-014933
146,kein_Terminated,Zeit abgelaufen,0.52,303,311.25,300.5,22,9,20250412-014945
147,kein_Terminated,Zeit abgelaufen,0.43,334,-6047.75,300.5,24,2,20250412-014957
148,kein_Terminated,Zeit abgelaufen,0.48,301,666.0,300.5,24,2,20250412-015010
149,kein_Terminated,Zeit abgelaufen,0.35,330,-120.0,300.5,24,6,20250412-015022
150,kein_Terminated,Zeit abgelaufen,0.34,368,-3024.25,300.5,24,6,20250412-015035
151,kein_Terminated,Zeit abgelaufen,0.24,307,-3623.75,300.5,24,2,20250412-015048
152,kein_Terminated,Zeit abgelaufen,0.43,279,1415.75,300.5,24,2,20250412-015100
153,kein_Terminated,Zeit abgelaufen,0.32,324,-7056.75,300.5,24,5,20250412-015113
154,kein_Terminated,Zeit abgelaufen,0.33,440,-24229.0,300.5,23,7,20250412-015125
155,kein_Terminated,Zeit abgelaufen,0.38,293,-211.0,300.5,23,7,20250412-015138
156,kein_Terminated,Zeit abgelaufen,0.27,294,-2147.5,300.5,23,6,20250412-015150
157,kein_Terminated,Zeit abgelaufen,0.35,372,-7615.5,300.5,23,6,20250412-015203
158,kein_Terminated,Zeit abgelaufen,0.3,327,-4632.5,300.5,23,1,20250412-015215
159,kein_Terminated,Zeit abgelaufen,0.46,280,-9891.25,300.5,23,1,20250412-015228
